region_level,region_sido,region_sigungu,sex,age_bucket,electorate,voted,turnout_pct
sigungu,경상북도,울릉군,전체,60-69,833,730,87.6
sigungu,경상북도,울릉군,전체,70-79,500,450,90.0
sigungu,경상북도,울릉군,전체,80+,305,225,73.8
sigungu,경상북도,울릉군,남자,합계,2086,1661,79.6
sigungu,경상북도,울릉군,남자,18,12,7,58.3
sigungu,경상북도,울릉군,남자,19,10,6,60.0
sigungu,경상북도,울릉군,남자,20-24,89,63,70.8
sigungu,경상북도,울릉군,남자,25-29,138,104,75.4
sigungu,경상북도,울릉군,남자,30-34,120,85,70.8
sigungu,경상북도,울릉군,남자,35-39,130,92,70.8
sigungu,경상북도,울릉군,남자,40-49,315,235,74.6
sigungu,경상북도,울릉군,남자,50-59,483,383,79.3
sigungu,경상북도,울릉군,남자,60-69,457,389,85.1
sigungu,경상북도,울릉군,남자,70-79,234,217,92.7
sigungu,경상북도,울릉군,남자,80+,98,80,81.6
sigungu,경상북도,울릉군,여자,합계,1632,1341,82.2
sigungu,경상북도,울릉군,여자,18,8,6,75.0
sigungu,경상북도,울릉군,여자,19,5,3,60.0
sigungu,경상북도,울릉군,여자,20-24,46,33,71.7
sigungu,경상북도,울릉군,여자,25-29,72,53,73.6
sigungu,경상북도,울릉군,여자,30-34,72,61,84.7
sigungu,경상북도,울릉군,여자,35-39,60,42,70.0
sigungu,경상북도,울릉군,여자,40-49,204,159,77.9
sigungu,경상북도,울릉군,여자,50-59,316,265,83.9
sigungu,경상북도,울릉군,여자,60-69,376,341,90.7
sigungu,경상북도,울릉군,여자,70-79,266,233,87.6
sigungu,경상북도,울릉군,여자,80+,207,145,70.0
sigungu,경상북도,경주시,전체,합계,23456,18698,79.7
sigungu,경상북도,경주시,전체,18,205,145,70.7
sigungu,경상북도,경주시,전체,19,207,153,73.9
sigungu,경상북도,경주시,전체,20-24,1076,764,71.0
sigungu,경상북도,경주시,전체,25-29,1293,944,73.0
sigungu,경상북도,경주시,전체,30-34,1290,965,74.8
sigungu,경상북도,경주시,전체,35-39,1284,958,74.6
sigungu,경상북도,경주시,전체,40-49,3383,2469,73.0
sigungu,경상북도,경주시,전체,50-59,5012,4118,82.2
sigungu,경상북도,경주시,전체,60-69,5062,4514,89.2
sigungu,경상북도,경주시,전체,70-79,2879,2548,88.5
sigungu,경상북도,경주시,전체,80+,1765,1120,63.5
sigungu,경상북도,경주시,남자,합계,11531,9105,79.0
sigungu,경상북도,경주시,남자,18,97,63,64.9
sigungu,경상북도,경주시,남자,19,115,83,72.2
sigungu,경상북도,경주시,남자,20-24,594,408,68.7
sigungu,경상북도,경주시,남자,25-29,714,483,67.6
sigungu,경상북도,경주시,남자,30-34,705,503,71.3
sigungu,경상북도,경주시,남자,35-39,658,478,72.6
sigungu,경상북도,경주시,남자,40-49,1753,1219,69.5
sigungu,경상북도,경주시,남자,50-59,2547,2073,81.4
sigungu,경상북도,경주시,남자,60-69,2469,2193,88.8
sigungu,경상북도,경주시,남자,70-79,1325,1194,90.1
sigungu,경상북도,경주시,남자,80+,554,408,73.6
sigungu,경상북도,경주시,여자,합계,11925,9593,80.4
sigungu,경상북도,경주시,여자,18,108,82,75.9
sigungu,경상북도,경주시,여자,19,92,70,76.1
sigungu,경상북도,경주시,여자,20-24,482,356,73.9
sigungu,경상북도,경주시,여자,25-29,579,461,79.6
sigungu,경상북도,경주시,여자,30-34,585,462,79.0
sigungu,경상북도,경주시,여자,35-39,626,480,76.7
sigungu,경상북도,경주시,여자,40-49,1630,1250,76.7
sigungu,경상북도,경주시,여자,50-59,2465,2045,83.0
sigungu,경상북도,경주시,여자,60-69,2593,2321,89.5
sigungu,경상북도,경주시,여자,70-79,1554,1354,87.1
sigungu,경상북도,경주시,여자,80+,1211,712,58.8
sigungu,경상북도,김천시,전체,합계,10742,8574,79.8
sigungu,경상북도,김천시,전체,18,98,65,66.3
sigungu,경상북도,김천시,전체,19,68,50,73.5
sigungu,경상북도,김천시,전체,20-24,383,262,68.4
sigungu,경상북도,김천시,전체,25-29,417,287,68.8
sigungu,경상북도,김천시,전체,30-34,382,258,67.5
sigungu,경상북도,김천시,전체,35-39,368,233,63.3
